ID,Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan
4285,38,173,94305,2,"3,30",1,243,0
4286,23,149,93555,2,"7,20",1,0,0
4287,53,20,93955,1,"0,20",1,131,0
4288,54,42,95207,4,"2,50",1,0,0
4289,42,28,94010,1,"0,60",3,0,0
4290,54,95,90254,1,"1,90",2,0,0
4291,66,95,94596,2,"0,00",3,0,0
4292,46,34,90034,1,"0,10",1,124,0
4293,63,191,94131,2,"4,30",3,205,1
4294,63,41,90034,2,"1,50",1,173,0
4295,58,150,92110,1,"7,40",1,481,0
4296,65,91,91360,2,"0,00",3,146,0
4297,35,84,94709,4,"2,20",2,0,0
4298,33,73,92110,4,"3,40",1,140,0
4299,43,122,93106,1,"0,30",1,0,0
4300,30,73,90065,1,"2,60",2,133,0
4301,61,20,95973,2,"0,30",3,0,0
4302,49,130,92677,4,"1,10",1,281,1
4303,52,85,92037,3,"3,40",3,0,1
4304,45,134,94550,2,"3,30",1,0,0
4305,64,98,95678,3,"1,80",2,80,0
4306,26,54,91709,2,"1,60",3,0,0
4307,35,41,92123,3,"2,00",1,0,0
4308,45,128,94928,4,"6,00",3,0,1
4309,44,132,94115,3,"2,60",1,308,1
4310,34,188,94025,1,"2,90",3,0,1
4311,65,170,94143,4,"6,10",2,0,1
4312,32,14,90034,3,"0,90",3,111,0
4313,41,93,95616,1,"2,80",3,0,0
4314,52,79,94596,1,"2,70",2,0,0
4315,35,79,94305,4,"2,20",2,0,0
4316,51,62,90024,4,"1,80",3,119,0
4317,30,95,91950,2,"0,20",1,0,0
4318,58,60,92672,4,"1,30",3,0,0
4319,49,75,92374,1,"1,50",2,0,0
4320,63,85,91320,4,"0,10",2,0,0
4321,40,143,94801,1,"4,10",1,0,0
4322,27,34,92717,1,"2,00",2,112,0
4323,38,44,91320,2,"1,70",1,0,0
4324,52,31,92008,4,"0,90",2,151,0
4325,49,13,94538,4,"0,80",1,111,0
4326,59,52,95616,4,"1,50",1,0,0
4327,32,42,95136,1,"0,20",3,102,0
4328,30,102,91775,4,"2,10",3,139,0
4329,64,143,95039,2,"6,40",3,0,1
4330,59,10,94063,4,"0,70",3,0,0
4331,62,44,90401,1,"1,10",3,0,0
4332,61,158,94720,2,"6,00",1,306,0
4333,53,12,92672,2,"1,00",2,0,0
4334,51,59,90095,1,"1,20",1,139,0
4335,55,92,92130,1,"1,90",2,0,0
4336,36,82,94542,2,"2,80",1,0,0
4337,44,44,90509,4,"0,00",2,0,0
4338,26,182,93010,2,"3,20",2,0,1
4339,54,121,92121,2,"0,40",1,0,0
4340,35,38,95518,1,"1,70",1,0,0
4341,34,92,90024,2,"2,70",1,0,0
4342,28,53,94305,2,"1,60",3,0,0
4343,32,45,93611,3,"2,30",1,83,0
4344,38,63,95422,1,"3,60",2,0,0
4345,53,181,95051,1,"8,10",1,0,0
4346,26,184,94608,2,"4,20",3,577,1
4347,45,33,94970,3,"0,50",1,136,0
4348,58,22,90024,3,"0,20",1,0,0
4349,59,99,92093,2,"2,70",1,0,0
4350,45,44,90089,3,"1,00",2,193,0
4351,64,101,95134,4,"3,40",2,0,0
4352,30,32,94132,1,"2,00",2,0,0
4353,40,59,94305,4,"2,67",1,0,0
4354,61,25,94015,2,"0,50",2,0,0
4355,40,140,93940,3,"5,60",1,0,1
4356,40,29,94720,1,"0,75",3,0,0
4357,43,35,90630,1,"0,70",1,0,0
4358,39,141,93302,4,"6,30",1,0,1
4359,35,75,92672,4,"2,00",3,79,0
4360,38,58,95054,2,"2,80",1,0,0
4361,67,41,90024,2,"1,10",1,0,0
4362,55,42,93940,2,"2,00",2,196,0
4363,28,55,93940,3,"1,10",2,0,0
4364,30,18,93711,4,"0,30",2,84,0
4365,59,75,92121,4,"2,30",3,0,0
4366,26,85,95020,2,"2,50",1,0,0
4367,52,43,90089,4,"1,10",2,0,0
4368,40,149,90250,2,"3,90",1,319,0
4369,31,25,93943,2,"1,00",2,0,0
4370,50,19,94005,4,"0,40",2,103,0
4371,27,18,93524,1,"0,40",3,0,0
4372,64,13,90024,4,"0,60",2,0,0
4373,34,41,91765,1,"2,40",2,0,0
4374,30,139,94501,1,"4,30",1,0,0
4375,39,62,93955,3,"2,33",1,131,0
4376,34,51,90032,3,"2,00",1,130,0
4377,40,71,93950,3,"3,00",1,272,0
4378,33,145,92507,1,"2,70",3,0,1
4379,38,45,91768,4,"1,20",2,138,0
4380,42,53,93023,4,"1,90",3,0,0
4381,37,64,94105,1,"1,50",3,0,0
4382,33,39,94542,4,"0,80",1,0,0
4383,60,38,92182,3,"2,20",3,0,0
4384,28,85,94709,3,"2,50",1,0,0
4385,45,61,92717,3,"2,70",2,0,0
4386,56,23,94610,1,"1,20",3,127,0
4387,53,122,94305,1,"2,40",1,330,0
4388,37,72,91380,4,"0,70",3,0,0
4389,47,123,90840,1,"7,30",1,0,0
4390,58,40,90057,1,"1,60",1,0,0
4391,52,62,95134,4,"2,80",2,0,0
4392,46,113,94105,2,"3,30",1,0,0
4393,52,81,92634,4,"3,80",2,0,0
4394,24,59,95521,4,"1,60",1,0,0
4395,57,25,94523,2,"0,70",2,103,0
4396,66,25,94720,4,"0,60",2,0,0
4397,30,14,95014,4,"0,50",3,0,0
4398,48,19,90058,1,"0,10",1,0,0
4399,63,61,91942,1,"2,50",3,0,0
4400,48,21,94904,1,"0,10",1,0,0
4401,34,44,94143,1,"1,33",1,0,0
4402,60,42,91902,3,"1,50",1,0,0
4403,55,52,90095,1,"1,40",3,207,0
4404,50,112,92064,1,"0,00",1,0,0
4405,29,34,94301,1,"0,40",3,0,0
4406,61,83,91320,2,"1,70",3,245,0
4407,50,24,95133,4,"0,40",2,137,0
4408,37,71,90755,2,"1,70",2,0,0
4409,64,181,93403,2,"2,30",2,0,1
4410,43,75,91765,4,"0,20",3,102,0
4411,39,153,91614,2,"3,00",1,0,0
4412,23,75,90291,2,"1,80",2,0,0
4413,34,19,91711,4,"0,40",2,0,0
4414,29,31,91775,4,"1,50",2,0,0
4415,33,178,94720,3,"8,50",1,0,1
4416,60,65,90245,2,"1,50",1,220,0
4417,49,8,94720,1,"0,30",1,97,0
4418,54,92,92374,2,"1,10",1,0,0
4419,59,145,95125,4,"1,80",1,198,1
4420,42,85,93065,1,"3,70",3,272,0
4421,62,149,92130,1,"4,70",1,0,0
4422,63,9,94707,4,"0,60",2,100,0
4423,57,164,94607,2,"3,80",3,422,1
4424,61,40,95816,3,"0,50",2,100,0
4425,35,54,93943,1,"2,50",3,0,0
4426,26,164,95973,2,"4,00",3,301,1
4427,33,140,95814,1,"4,60",1,0,0
4428,31,18,91711,1,"0,40",3,0,0
4429,51,12,95818,4,"1,00",1,0,0
4430,55,140,94720,2,"2,70",1,0,0
4431,38,24,94588,2,"0,80",3,0,0
4432,38,60,92806,2,"1,80",1,0,0
4433,53,50,92660,2,"0,80",3,0,0
4434,62,44,92612,1,"1,90",2,0,0
4435,35,51,94596,4,"2,20",2,110,0
4436,46,34,90840,2,"1,30",1,116,0
4437,60,33,90095,2,"0,50",2,0,0
4438,63,63,92507,2,"1,50",1,0,0
4439,43,22,90025,2,"0,00",3,0,0
4440,33,104,94542,2,"3,60",3,0,1
4441,43,75,90041,3,"0,30",3,0,0
4442,62,75,92709,2,"1,70",3,0,0
4443,48,62,91367,4,"3,60",3,83,0
4444,38,48,90034,1,"1,80",1,169,0
4445,36,73,95035,2,"2,80",1,0,0
4446,49,135,90064,2,"1,40",1,82,0
4447,61,61,92177,3,"2,20",3,117,0
4448,49,78,95616,3,"2,00",2,0,0
4449,59,40,94102,3,"0,90",3,0,0
4450,30,44,95211,1,"0,20",3,0,0
4451,44,45,94111,2,"2,50",1,0,0
4452,67,18,92130,2,"0,40",1,0,0
4453,59,53,90035,4,"2,30",3,174,0
4454,37,11,94112,3,"0,10",2,0,0
4455,50,38,94143,3,"0,60",2,0,0
4456,56,28,94040,1,"1,50",2,0,0
4457,29,35,94040,2,"0,30",1,88,0
4458,55,81,92843,3,"1,70",2,171,0
4459,48,90,94590,2,"0,80",3,205,0
4460,32,115,90064,1,"4,00",1,0,0
4461,47,78,92093,1,"0,20",2,0,0
4462,46,30,94301,4,"1,90",3,0,0
4463,33,39,95630,4,"0,80",1,0,0
4464,39,69,94123,3,"0,10",1,0,0
4465,60,29,93943,3,"0,20",1,79,0
4466,39,54,94108,4,"2,20",2,0,0
4467,34,60,90071,3,"2,80",1,0,0
4468,55,99,91768,1,"0,10",3,0,0
4469,67,51,94117,3,"2,20",1,0,0
4470,40,53,94025,3,"0,50",3,0,0
4471,44,111,91911,2,"5,30",2,0,1
4472,56,79,94588,3,"0,80",1,302,0
4473,50,90,95616,1,"2,80",2,0,0
4474,31,18,92115,2,"0,30",1,124,0
4475,66,73,95817,3,"2,40",1,0,0
4476,43,59,95039,3,"0,80",3,91,0
4477,58,40,95833,2,"0,30",1,0,0
4478,33,41,92028,1,"1,50",2,0,0
4479,33,53,91380,1,"2,10",3,0,0
4480,32,128,93117,2,"4,33",1,0,0
4481,55,145,92037,2,"6,00",3,0,1
4482,25,35,95045,4,"1,00",3,0,0
4483,40,28,90404,2,"0,80",3,0,0
4484,54,155,90095,1,"1,00",1,256,0
4485,36,195,95747,2,"3,00",1,0,0
4486,35,50,92182,4,"2,20",2,0,0
4487,44,48,92735,3,"0,80",3,0,0
4488,38,81,94583,1,"3,60",2,0,0
4489,30,50,91030,1,"1,50",1,0,0
4490,39,21,95518,3,"0,20",2,0,0
4491,35,142,90250,2,"0,00",1,0,0
4492,41,64,91604,4,"0,40",1,0,0
4493,56,91,94939,1,"3,00",3,0,0
4494,52,74,96064,1,"2,60",2,0,0
4495,29,182,95354,1,"3,70",3,0,1
4496,38,82,95616,4,"2,67",1,0,0
4497,51,45,95616,4,"2,60",1,0,0
4498,45,85,95136,2,"3,20",1,0,0
4499,51,133,90291,1,"0,60",1,328,0
4500,53,22,91304,1,"0,50",2,0,0
4501,50,24,94305,4,"0,50",2,0,0
4502,59,38,94132,3,"2,20",3,178,0
4503,57,80,92647,2,"0,00",3,0,0
4504,45,33,92374,3,"0,50",1,108,0
4505,27,41,93023,4,"1,80",3,147,0
4506,40,90,94063,4,"1,10",2,0,0
4507,39,89,92037,1,"2,80",3,153,0
4508,26,8,94550,2,"0,90",3,0,0
4509,27,85,94117,1,"1,90",1,0,0
4510,55,53,94550,3,"1,70",1,0,0
4511,64,20,93109,3,"0,10",3,0,0
4512,41,9,91911,1,"1,00",1,0,0
4513,46,25,95747,4,"0,60",1,0,0
4514,43,114,92325,1,"1,70",1,0,0
4515,24,41,91768,4,"1,00",3,0,0
4516,29,49,94305,4,"2,10",3,0,0
4517,58,12,95929,4,"0,70",3,0,0
4518,45,50,91902,3,"2,50",2,0,0
4519,53,30,94609,4,"0,20",2,0,0
4520,45,32,92399,4,"0,60",1,77,0
4521,32,41,94706,4,"2,00",2,0,0
4522,56,25,95123,3,"0,10",2,0,0
4523,31,29,90630,1,"0,30",1,0,0
4524,29,50,94040,4,"1,70",2,0,0
4525,48,79,94542,3,"0,70",1,0,0
4526,36,110,94110,1,"3,80",1,0,0
4527,36,40,92518,2,"1,67",2,129,0
4528,41,18,90024,1,"0,60",3,0,0
4529,48,48,94086,1,"0,30",1,0,0
4530,27,40,92103,4,"1,00",3,0,0
4531,33,19,95370,2,"1,00",2,92,0
4532,31,35,94025,1,"1,33",1,131,0
4533,48,133,90073,2,"3,10",2,0,1
4534,59,19,95762,2,"0,50",2,0,0
4535,41,83,94025,4,"2,67",1,0,0
4536,42,39,96091,3,"2,10",3,0,0
4537,62,38,92354,3,"0,50",2,0,0
4538,62,63,95929,1,"2,50",3,0,0
4539,51,85,94305,3,"2,00",2,0,0
4540,48,14,94305,4,"1,00",1,0,0
4541,56,64,90210,4,"1,50",1,0,0
4542,62,124,95023,1,"3,80",1,405,0
4543,53,20,94131,1,"0,20",1,0,0
4544,62,33,95134,3,"0,10",3,0,0
4545,28,80,95819,3,"2,50",1,0,0
4546,61,35,90025,2,"0,20",3,0,0
4547,48,74,91109,3,"0,70",1,0,0
4548,50,32,94304,2,"0,70",2,0,0
4549,58,73,93109,4,"0,70",1,241,0
4550,53,41,94080,2,"0,80",1,0,0
4551,65,18,95621,1,"1,50",2,0,0
4552,27,28,91330,4,"1,50",2,0,0
4553,50,64,92037,1,"2,67",2,0,0
4554,50,44,92093,2,"0,70",2,192,0
4555,41,109,94801,3,"1,00",1,0,0
4556,43,71,95054,3,"0,30",3,179,0
4557,55,79,94608,2,"1,10",1,0,0
4558,33,30,95054,2,"1,00",2,0,0
4559,44,82,95521,2,"0,40",1,0,0
4560,47,101,91950,3,"2,00",2,270,0
4561,43,13,94709,2,"0,10",2,0,0
4562,59,59,91365,3,"1,40",3,0,0
4563,65,64,94928,2,"1,50",1,0,0
4564,28,188,92350,2,"4,50",1,0,0
4565,58,28,90095,2,"0,30",1,148,0
4566,33,120,92614,2,"4,20",3,76,1
4567,24,131,92831,1,"5,40",1,0,0
4568,46,19,94105,3,"0,50",2,97,0
4569,26,44,94305,4,"1,30",3,0,0
4570,47,49,92152,3,"2,20",2,0,0
4571,32,99,91902,2,"4,50",3,249,0
4572,58,95,94304,1,"3,00",3,0,0
4573,32,81,95112,4,"1,80",3,0,0
4574,46,73,95616,2,"0,80",3,264,0
4575,35,193,91765,2,"6,50",1,0,0
4576,53,115,90095,2,"0,50",3,0,1
4577,55,41,93003,2,"0,60",3,0,0
4578,63,80,90401,2,"1,70",3,0,0
4579,45,90,94143,4,"1,10",2,0,0
4580,58,41,94305,1,"0,20",1,81,0
4581,50,102,91103,2,"6,30",1,0,0
4582,37,59,94234,1,"1,50",3,0,0
4583,25,69,92691,3,"0,30",3,0,0
4584,52,83,92521,1,"3,10",1,0,1
4585,26,49,90089,3,"2,40",2,0,0
4586,35,180,94010,1,"3,60",3,571,1
4587,58,61,91910,3,"2,20",3,0,0
4588,37,59,94720,4,"0,20",3,0,0
4589,35,85,95351,4,"2,10",3,0,0
4590,31,13,93727,1,"0,50",3,0,0
4591,58,151,94022,3,"0,60",2,0,1
4592,43,44,94577,3,"1,00",2,0,0
4593,43,53,92115,3,"0,80",3,154,0
4594,54,133,95747,1,"5,00",2,0,1
4595,53,31,91320,3,"0,90",3,78,0
4596,32,101,90232,4,"2,20",2,0,0
4597,37,61,95131,3,"2,80",1,0,0
4598,34,68,90095,3,"2,60",2,0,0
4599,51,21,94143,4,"0,80",1,0,0
4600,49,149,90024,2,"0,40",1,0,0
4601,54,75,93555,1,"1,40",3,0,0
4602,37,55,95630,1,"2,50",3,0,0
4603,57,81,94305,2,"3,70",1,226,0
4604,37,179,91768,1,"8,60",1,0,0
4605,32,81,90601,2,"3,40",2,0,1
4606,48,42,94611,1,"1,20",2,0,0
4607,44,199,94607,2,"6,67",1,0,0
4608,50,18,93117,1,"0,50",2,0,0
4609,44,28,91604,1,"0,30",3,0,0
4610,54,80,95006,4,"2,60",3,143,0
4611,37,79,91330,1,"3,60",2,104,0
4612,34,52,93940,2,"1,00",2,0,0
4613,32,18,92007,2,"0,30",2,0,0
4614,63,52,91361,4,"1,70",1,218,0
4615,56,15,92093,4,"0,70",3,102,0
4616,37,84,93943,4,"0,70",3,0,0
4617,66,114,92521,1,"0,80",3,0,0
4618,38,41,95521,3,"0,50",3,0,0
4619,35,29,95354,3,"0,90",1,126,0
4620,61,23,95521,1,"0,10",1,96,0
4621,52,84,94132,1,"2,40",1,0,0
4622,57,60,93407,3,"1,70",1,0,0
4623,47,13,94545,3,"0,67",2,0,0
4624,50,45,90813,2,"0,60",3,0,0
4625,36,83,90638,1,"2,80",1,0,0
4626,45,102,92037,4,"4,70",2,81,1
4627,58,58,90034,4,"2,30",3,169,0
4628,27,134,93106,1,"1,70",2,307,1
4629,27,130,94801,3,"2,90",2,0,1
4630,48,148,91311,2,"3,30",1,0,0
4631,46,92,92886,1,"0,20",2,0,0
4632,32,142,90095,4,"6,20",2,120,1
4633,54,62,94720,4,"0,70",1,0,0
4634,31,50,93106,1,"1,50",1,0,0
4635,42,29,94928,1,"0,60",3,0,0
4636,30,85,91910,2,"2,50",1,293,0
4637,41,78,95616,4,"0,40",1,0,0
4638,44,85,92054,4,"1,90",3,0,0
4639,37,89,91711,2,"1,70",2,0,0
4640,51,33,92866,3,"0,90",3,0,0
4641,30,42,90034,1,"2,10",3,0,0
4642,36,31,94022,4,"1,70",1,124,0
4643,65,143,95616,4,"6,60",2,0,1
4644,33,35,95616,4,"0,80",1,0,0
4645,58,22,94608,1,"0,10",2,0,0
4646,34,45,92038,1,"1,70",1,84,0
4647,38,119,94545,2,"3,30",1,0,0
4648,59,43,95616,4,"1,30",1,0,0
4649,37,75,94704,3,"0,90",2,0,0
4650,59,121,91423,1,"4,30",1,0,0
4651,47,63,95521,1,"0,80",3,0,0
4652,48,58,94005,2,"1,70",1,0,0
4653,38,184,91311,3,"8,00",1,0,1
4654,34,155,92780,2,"6,50",1,0,0
4655,44,69,90095,3,"2,67",2,0,0
4656,33,188,95054,2,"7,00",2,581,1
4657,47,38,91101,3,"0,60",2,0,0
4658,41,9,90089,2,"0,30",2,0,0
4659,36,69,95929,4,"2,10",3,0,0
4660,28,199,92121,1,"6,33",1,0,0
4661,59,38,92122,1,"0,80",1,0,0
4662,43,129,95039,1,"5,00",1,0,0
4663,56,59,94303,2,"1,90",2,0,0
4664,28,115,92407,1,"1,90",1,200,0
4665,62,83,93657,4,"0,10",2,0,0
4666,40,65,90095,2,"3,20",1,0,0
4667,34,72,94555,3,"2,30",1,124,0
4668,52,72,94720,1,"1,60",3,0,0
4669,40,63,94025,3,"0,50",3,221,0
4670,27,64,94501,4,"1,80",2,0,0
4671,52,194,94305,1,"1,70",1,0,0
4672,39,104,95035,1,"4,00",3,0,0
4673,52,180,95831,1,"1,70",1,550,0
4674,50,18,95503,2,"1,00",2,88,0
4675,40,93,93933,1,"2,80",3,328,0
4676,35,32,91360,1,"1,33",1,137,0
4677,39,68,91950,3,"2,10",1,0,0
4678,25,38,93407,2,"1,60",3,0,0
4679,33,115,93305,1,"2,70",2,283,0
4680,26,161,94551,2,"7,20",1,0,0
4681,46,154,90245,2,"2,80",1,94,0
4682,27,68,95503,4,"0,00",1,0,0
4683,55,44,92093,3,"1,00",3,0,0
4684,52,149,92121,2,"0,40",1,0,0
4685,59,103,91360,1,"2,60",1,0,0
4686,63,41,91355,4,"1,30",2,0,0
4687,61,113,91741,2,"2,80",1,0,0
4688,58,48,93460,4,"1,30",2,0,0
4689,29,69,92093,4,"1,80",2,0,0
4690,51,43,95053,4,"1,10",2,164,0
4691,59,19,92192,1,"0,30",3,0,0
4692,41,65,90024,3,"2,10",3,0,0
4693,59,32,92064,3,"0,40",2,0,0
4694,52,20,95616,1,"0,30",1,0,0
4695,39,25,94132,2,"0,80",3,0,0
4696,45,70,95605,1,"2,80",1,0,0
4697,59,70,92103,4,"2,30",3,0,0
4698,49,103,91330,3,"2,00",2,167,0
4699,48,162,94143,3,"1,40",1,400,1
4700,61,61,91320,2,"2,80",1,153,0
4701,31,170,95006,1,"6,00",1,0,0
4702,42,49,90034,1,"2,80",1,0,0
4703,35,108,90630,2,"2,75",3,0,1
4704,57,62,94025,3,"2,00",3,0,0
4705,54,102,91360,3,"1,70",2,0,0
4706,61,141,92677,3,"0,70",1,0,1
4707,60,8,92626,2,"1,00",1,0,0
4708,59,91,95008,2,"1,60",1,0,0
4709,62,10,92606,3,"0,50",1,0,0
4710,26,35,90089,2,"1,70",2,119,0
4711,41,71,92182,3,"0,30",3,0,0
4712,65,59,94022,3,"2,40",1,0,0
4713,25,14,94309,2,"0,90",3,0,0
4714,25,122,93022,2,"0,20",1,0,0
4715,27,81,90291,3,"1,50",1,307,0
4716,65,35,92009,1,"0,50",3,150,0
4717,60,83,95616,2,"1,40",1,75,0
4718,29,121,95449,1,"1,50",1,0,0
4719,32,35,91107,3,"1,00",1,0,0
4720,32,140,94102,4,"6,60",3,0,1
4721,41,88,90740,1,"2,80",3,0,0
4722,52,70,94117,2,"1,10",1,0,0
4723,40,63,92807,1,"1,50",3,0,0
4724,39,125,90250,1,"3,50",1,0,0
4725,34,21,94107,4,"1,00",1,0,0
4726,34,75,95814,2,"1,80",1,0,0
4727,34,38,95039,1,"1,33",1,0,0
4728,41,58,92009,4,"2,67",1,0,0
4729,59,31,90630,3,"0,40",2,0,0
4730,40,18,90049,4,"1,50",3,0,0
4731,52,29,94720,1,"1,50",2,159,0
4732,37,29,91711,2,"1,40",3,0,0
4733,39,69,92096,3,"0,10",1,247,0
4734,49,121,90032,1,"4,90",1,0,0
4735,63,64,95814,1,"1,80",3,147,0
4736,34,84,94707,4,"2,20",2,323,0
4737,51,65,94143,3,"0,70",2,0,0
4738,61,85,94998,3,"1,80",2,0,0
4739,56,44,94575,3,"1,50",1,153,0
4740,62,174,94305,1,"4,70",1,0,0
4741,56,178,93940,1,"2,90",1,0,0
4742,58,55,93106,4,"2,50",1,0,0
4743,58,25,92121,4,"0,90",2,90,0
4744,50,21,94305,1,"0,20",1,0,0
4745,44,72,95616,3,"0,30",3,0,0
4746,49,129,94085,1,"0,30",1,0,0
4747,31,18,95616,1,"0,40",3,0,0
4748,49,91,94704,4,"1,40",2,0,0
4749,43,38,94309,1,"0,50",3,144,0
4750,31,21,94115,3,"1,00",1,0,0
4751,66,38,95134,1,"1,10",3,0,0
4752,41,154,92697,1,"1,70",1,0,0
4753,39,178,92123,1,"4,10",1,207,0
4754,46,85,92867,1,"0,20",2,0,0
4755,57,93,94025,2,"1,60",1,161,0
4756,59,151,93106,2,"6,00",1,0,0
4757,30,78,92677,4,"2,20",2,236,0
4758,26,135,94588,1,"1,50",1,0,0
4759,46,40,90045,1,"0,30",1,116,0
4760,66,80,92093,4,"0,10",2,0,0
4761,50,18,95819,2,"0,00",1,0,0
4762,61,74,91320,2,"0,70",2,0,0
4763,37,94,91016,4,"1,80",3,232,0
4764,51,173,95051,1,"0,50",2,0,1
4765,56,88,95051,4,"1,00",2,0,0
4766,58,82,94025,1,"4,30",1,263,0
4767,41,54,91775,3,"2,10",1,0,0
4768,35,45,90639,3,"0,90",1,101,0
4769,38,39,93118,1,"2,00",2,0,0
4770,26,20,95064,4,"1,00",1,116,0
4771,35,93,90095,4,"1,80",3,0,0
4772,36,85,90502,3,"1,20",3,0,0
4773,26,95,92130,3,"0,80",1,0,0
4774,53,48,92029,2,"1,90",2,0,0
4775,56,22,91768,1,"1,20",3,0,0
4776,44,33,94063,1,"0,75",3,171,0
4777,47,40,95123,2,"2,10",3,156,0
4778,32,30,94534,4,"0,40",2,78,0
4779,52,22,90755,4,"0,80",1,0,0
4780,39,20,90747,1,"0,60",3,0,0
4781,47,49,92104,3,"2,50",2,0,0
4782,35,25,94526,3,"0,10",2,0,0
4783,26,150,91311,2,"7,20",1,0,0
4784,43,32,94720,4,"0,30",1,0,0
4785,52,9,90405,2,"0,20",1,0,0
4786,30,23,94304,2,"0,90",3,0,0
4787,36,18,95521,4,"1,00",1,0,0
4788,48,42,95054,3,"0,60",2,121,0
4789,36,39,92009,1,"2,00",1,153,0
4790,58,84,95120,4,"1,60",2,0,0
4791,35,101,94143,3,"3,80",3,150,1
4792,59,43,91791,4,"0,40",1,0,0
4793,36,28,90840,4,"1,00",1,130,0
4794,45,59,94703,2,"2,50",1,155,0
4795,56,29,94110,4,"1,50",3,146,0
4796,46,39,91710,2,"1,30",1,101,0
4797,26,42,95032,4,"1,30",3,0,0
4798,37,24,94115,4,"1,00",1,0,0
4799,44,62,91604,3,"0,30",3,0,0
4800,44,33,94306,4,"0,30",1,142,0
4801,33,73,94028,1,"2,50",1,135,0
4802,34,88,94404,2,"0,00",1,121,0
4803,35,58,91330,3,"2,80",1,0,0
4804,48,48,92064,2,"2,10",3,0,0
4805,58,40,94124,1,"2,80",2,0,0
4806,30,160,90630,1,"4,30",1,249,0
4807,62,39,93117,3,"1,50",1,0,0
4808,40,53,90064,1,"2,00",1,0,0
4809,42,32,90033,3,"0,50",2,0,0
4810,43,32,94501,3,"0,60",2,0,0
4811,58,11,92037,2,"0,30",1,96,0
4812,36,123,90502,2,"3,00",3,0,1
4813,29,184,92126,4,"2,20",3,612,1
4814,49,60,95023,3,"0,70",2,142,0
4815,60,41,90064,3,"2,20",3,0,0
4816,58,99,92697,2,"1,40",1,0,0
4817,50,83,92333,3,"3,00",2,0,0
4818,46,134,93305,2,"3,30",1,0,0
4819,45,85,94112,2,"1,70",2,0,0
4820,32,41,95833,3,"0,90",1,179,0
4821,42,44,94124,1,"0,30",3,0,0
4822,30,62,95831,1,"0,10",1,0,0
4823,60,149,92007,1,"4,70",1,0,0
4824,46,115,95616,2,"4,20",3,0,1
4825,32,25,96001,3,"1,00",1,0,0
4826,56,84,95014,2,"1,60",1,0,0
4827,56,81,93943,2,"0,00",3,225,0
4828,30,181,91203,1,"4,30",1,230,0
4829,52,62,90089,1,"1,80",3,0,0
4830,31,11,94304,1,"0,50",3,80,0
4831,37,60,95616,4,"2,10",3,217,0
4832,30,42,91711,1,"2,10",3,144,0
4833,29,83,91950,4,"2,20",2,0,0
4834,49,109,92647,1,"0,60",1,0,0
4835,49,70,94305,1,"0,30",1,217,0
4836,65,25,95370,2,"0,40",1,113,0
4837,54,72,93943,3,"1,40",3,218,0
4838,36,183,95348,2,"0,00",1,0,0
4839,56,44,91330,4,"2,50",1,0,0
4840,34,52,95060,4,"0,20",1,0,0
4841,33,18,91768,4,"0,40",2,0,0
4842,59,40,92870,4,"0,40",1,135,0
4843,49,174,95449,3,"4,60",2,590,1
4844,61,41,94123,4,"2,50",2,0,0
4845,31,81,90840,2,"2,50",1,313,0
4846,45,128,94305,1,"4,70",1,0,0
4847,35,135,94596,3,"4,80",2,0,1
4848,37,65,94143,2,"2,40",2,260,0
4849,58,145,94920,2,"0,50",1,119,0
4850,49,65,90007,2,"1,00",3,0,0
4851,63,119,91330,1,"2,90",1,0,0
4852,55,124,93407,2,"0,30",1,0,0
4853,38,33,94708,4,"1,50",3,0,0
4854,45,41,91109,1,"0,20",1,0,0
4855,44,105,91730,1,"4,70",1,0,0
4856,58,130,94720,2,"2,70",1,0,0
4857,56,80,92069,4,"1,30",3,0,0
4858,37,115,90025,1,"0,80",2,0,0
4859,50,62,94550,2,"0,80",3,0,0
4860,34,165,91107,1,"7,00",3,541,1
4861,51,34,93106,3,"0,60",2,128,0
4862,49,18,95616,1,"0,40",3,121,0
4863,33,44,95605,1,"0,30",1,0,0
4864,61,25,91768,1,"0,80",2,142,0
4865,41,52,91311,2,"2,20",3,0,0
4866,50,133,90025,4,"1,40",2,342,1
4867,41,71,94801,2,"3,20",1,0,0
4868,38,61,94598,4,"0,20",3,0,0
4869,51,62,94063,2,"3,20",3,118,0
4870,63,33,92121,3,"0,10",3,0,0
4871,55,28,94040,2,"2,00",2,0,0
4872,46,53,95616,4,"1,90",1,187,0
4873,27,69,94305,3,"0,70",2,0,0
4874,59,165,94309,2,"6,00",1,0,0
4875,26,75,94061,3,"0,30",3,0,0
4876,61,54,94539,3,"1,50",1,0,0
4877,44,142,95054,1,"1,50",3,0,1
4878,53,53,92648,4,"0,10",3,0,0
4879,34,41,92093,1,"1,00",1,0,0
4880,40,43,90095,4,"1,70",1,98,0
4881,56,79,92037,3,"2,67",1,0,0
4882,57,24,92346,2,"0,20",3,140,0
4883,43,73,94301,3,"2,33",1,0,0
4884,38,129,92646,3,"4,10",3,0,1
4885,60,50,95670,3,"2,20",3,0,0
4886,54,28,92103,2,"0,80",1,0,0
4887,51,64,94005,4,"1,80",3,0,0
4888,41,49,90245,3,"0,90",3,0,0
4889,25,121,93106,1,"5,40",1,158,0
4890,58,58,90073,3,"2,00",3,0,0
